ID_Origen,ID_Destino,Costo,Via
H_92,I_57,793,Via Principal
E_35,I_58,433,Via Principal
D_38,I_59,1121,Via Principal
E_25,I_60,765,Via Principal
B_8,I_61,1213,Via Principal
A_19,I_62,221,Via Principal
H_39,I_63,1021,Via Principal
A_69,I_64,656,Via Principal
C_2,I_65,915,Via Principal
F_81,I_66,677,Via Principal
D_99,I_67,632,Via Principal
H_51,I_68,1146,Via Principal
A_20,I_69,771,Via Principal
C_9,I_70,233,Via Principal
B_51,I_71,847,Via Principal
C_73,I_72,364,Via Principal
I_17,I_73,442,Via Principal
H_8,I_74,853,Via Principal
H_45,I_75,433,Via Principal
G_87,I_76,871,Via Principal
E_38,I_77,308,Via Principal
C_18,I_78,324,Via Principal
G_18,I_79,969,Via Principal
A_57,I_80,865,Via Principal
D_52,I_81,846,Via Principal
E_66,I_82,1509,Via Principal
B_40,I_83,978,Via Principal
C_7,I_84,1027,Via Principal
C_56,I_85,247,Via Principal
I_49,I_86,360,Via Principal
B_76,I_87,1060,Via Principal
D_66,I_88,1269,Via Principal
E_72,I_89,306,Via Principal
E_52,I_90,460,Via Principal
D_7,I_91,1187,Via Principal
D_38,I_92,1096,Via Principal
C_22,I_93,874,Via Principal
G_99,I_94,645,Via Principal
E_39,I_95,405,Via Principal
A_40,I_96,446,Via Principal
H_10,I_97,811,Via Principal
F_15,I_98,632,Via Principal
B_36,I_99,1385,Via Principal
A_11,I_100,168,Via Principal
C_27,J_1,241,Via Principal
A_73,J_2,231,Via Principal
G_22,J_3,985,Via Principal
G_35,J_4,1272,Via Principal
F_63,J_5,179,Via Principal
F_63,J_6,1591,Via Principal
A_10,J_7,1167,Via Principal
H_78,J_8,1681,Via Principal
H_31,J_9,411,Via Principal
B_10,J_10,1733,Via Principal
H_87,J_11,1109,Via Principal
H_37,J_12,1253,Via Principal
F_58,J_13,415,Via Principal
B_81,J_14,1047,Via Principal
B_36,J_15,628,Via Principal
B_45,J_16,1004,Via Principal
A_30,J_17,889,Via Principal
D_76,J_18,1806,Via Principal
C_71,J_19,862,Via Principal
D_89,J_20,946,Via Principal
I_91,J_21,971,Via Principal
A_18,J_22,1749,Via Principal
C_44,J_23,629,Via Principal
I_99,J_24,565,Via Principal
I_86,J_25,525,Via Principal
E_80,J_26,711,Via Principal
C_82,J_27,196,Via Principal
G_46,J_28,913,Via Principal
H_5,J_29,795,Via Principal
C_87,J_30,388,Via Principal
I_20,J_31,583,Via Principal
G_65,J_32,268,Via Principal
H_87,J_33,1561,Via Principal
A_9,J_34,162,Via Principal
C_72,J_35,633,Via Principal
H_27,J_36,508,Via Principal
A_6,J_37,1413,Via Principal
J_3,J_38,388,Via Principal
F_64,J_39,839,Via Principal
I_62,J_40,419,Via Principal
I_96,J_41,1373,Via Principal
B_48,J_42,536,Via Principal
A_63,J_43,828,Via Principal
D_82,J_44,404,Via Principal
I_43,J_45,1180,Via Principal
E_5,J_46,767,Via Principal
G_58,J_47,1147,Via Principal
B_84,J_48,579,Via Principal
C_5,J_49,601,Via Principal
C_57,J_50,1218,Via Principal
D_83,J_51,930,Via Principal
B_24,J_52,658,Via Principal
G_69,J_53,1061,Via Principal
C_3,J_54,964,Via Principal
I_13,J_55,746,Via Principal
I_43,J_56,1292,Via Principal
I_98,J_57,907,Via Principal
H_18,J_58,358,Via Principal
C_44,J_59,1116,Via Principal
D_75,J_60,301,Via Principal
G_67,J_61,915,Via Principal
A_69,J_62,824,Via Principal
I_97,J_63,1337,Via Principal
F_22,J_64,1205,Via Principal
F_31,J_65,829,Via Principal
J_47,J_66,235,Via Principal
B_13,J_67,967,Via Principal
G_76,J_68,935,Via Principal
C_86,J_69,995,Via Principal
I_47,J_70,566,Via Principal
H_21,J_71,1086,Via Principal
C_95,J_72,220,Via Principal
A_66,J_73,1497,Via Principal
A_87,J_74,585,Via Principal
E_99,J_75,870,Via Principal
E_64,J_76,1393,Via Principal
A_46,J_77,1196,Via Principal
B_89,J_78,392,Via Principal
D_55,J_79,1108,Via Principal
E_88,J_80,1460,Via Principal
I_5,J_81,1732,Via Principal
H_62,J_82,1136,Via Principal
G_78,J_83,511,Via Principal
I_84,J_84,1155,Via Principal
G_10,J_85,1053,Via Principal
B_93,J_86,1122,Via Principal
C_11,J_87,1260,Via Principal
D_16,J_88,1490,Via Principal
H_21,J_89,1347,Via Principal
J_83,J_90,1098,Via Principal
E_66,J_91,1006,Via Principal
J_58,J_92,1341,Via Principal
J_77,J_93,1692,Via Principal
D_30,J_94,1581,Via Principal
E_95,J_95,420,Via Principal
E_52,J_96,309,Via Principal
J_34,J_97,1081,Via Principal
C_36,J_98,910,Via Principal
H_61,J_99,1125,Via Principal
H_67,J_100,423,Via Principal
B_37,K_1,722,Via Principal
D_17,K_2,416,Via Principal
C_75,K_3,473,Via Principal
C_7,K_4,128,Via Principal
E_42,K_5,833,Via Principal
C_81,K_6,1043,Via Principal
G_83,K_7,627,Via Principal
B_25,K_8,928,Via Principal
G_56,K_9,1434,Via Principal
F_12,K_10,1159,Via Principal
A_52,K_11,316,Via Principal
D_48,K_12,955,Via Principal
E_81,K_13,1053,Via Principal
J_31,K_14,1279,Via Principal
D_30,K_15,958,Via Principal
G_17,K_16,424,Via Principal
I_48,K_17,845,Via Principal
F_53,K_18,904,Via Principal
D_60,K_19,928,Via Principal
J_12,K_20,584,Via Principal
F_52,K_21,161,Via Principal
D_28,K_22,603,Via Principal
D_43,K_23,426,Via Principal
K_7,K_24,969,Via Principal
J_22,K_25,891,Via Principal
F_57,K_26,660,Via Principal
J_44,K_27,750,Via Principal
A_65,K_28,489,Via Principal
G_23,K_29,900,Via Principal
D_95,K_30,430,Via Principal
J_29,K_31,1248,Via Principal
F_54,K_32,740,Via Principal
A_92,K_33,478,Via Principal
B_88,K_34,1029,Via Principal
C_6,K_35,195,Via Principal
C_41,K_36,345,Via Principal
B_77,K_37,331,Via Principal
F_75,K_38,241,Via Principal
A_52,K_39,1190,Via Principal
I_27,K_40,789,Via Principal
A_82,K_41,594,Via Principal
F_81,K_42,504,Via Principal
G_89,K_43,1246,Via Principal
H_79,K_44,880,Via Principal
H_89,K_45,303,Via Principal
F_58,K_46,1043,Via Principal
E_42,K_47,437,Via Principal
C_51,K_48,87,Via Principal
C_46,K_49,1137,Via Principal
G_98,K_50,572,Via Principal
H_96,K_51,829,Via Principal
A_31,K_52,415,Via Principal
J_24,K_53,767,Via Principal
H_62,K_54,598,Via Principal
H_16,K_55,57,Via Principal
I_37,K_56,535,Via Principal
F_68,K_57,456,Via Principal
F_43,K_58,1077,Via Principal
B_11,K_59,801,Via Principal
G_11,K_60,1625,Via Principal
H_35,K_61,812,Via Principal
B_100,K_62,1662,Via Principal
E_92,K_63,1294,Via Principal
J_19,K_64,653,Via Principal
I_4,K_65,1146,Via Principal
H_91,K_66,1178,Via Principal
K_29,K_67,133,Via Principal
E_4,K_68,1440,Via Principal
A_55,K_69,340,Via Principal
G_33,K_70,526,Via Principal
H_13,K_71,334,Via Principal
G_91,K_72,1116,Via Principal
F_84,K_73,254,Via Principal
K_65,K_74,1102,Via Principal
I_50,K_75,1296,Via Principal
A_9,K_76,994,Via Principal
I_29,K_77,259,Via Principal
D_56,K_78,534,Via Principal
C_27,K_79,403,Via Principal
F_86,K_80,580,Via Principal
K_5,K_81,200,Via Principal
E_89,K_82,710,Via Principal
F_84,K_83,1159,Via Principal
F_14,K_84,1365,Via Principal
C_26,K_85,760,Via Principal
G_11,K_86,874,Via Principal
J_54,K_87,137,Via Principal
G_71,K_88,455,Via Principal
J_15,K_89,425,Via Principal
K_76,K_90,241,Via Principal
J_55,K_91,1103,Via Principal
C_87,K_92,811,Via Principal
D_38,K_93,1213,Via Principal
C_36,K_94,140,Via Principal
E_93,K_95,780,Via Principal
K_75,K_96,488,Via Principal
K_19,K_97,1002,Via Principal
B_18,K_98,297,Via Principal
B_49,K_99,1393,Via Principal
K_80,K_100,1320,Via Principal
J_89,L_1,1101,Via Principal
B_79,L_2,491,Via Principal
J_31,L_3,325,Via Principal
E_86,L_4,301,Via Principal
B_20,L_5,1262,Via Principal
C_79,L_6,154,Via Principal
C_44,L_7,920,Via Principal
B_11,L_8,471,Via Principal
K_94,L_9,626,Via Principal
J_91,L_10,1129,Via Principal
F_67,L_11,896,Via Principal
B_99,L_12,539,Via Principal
J_72,L_13,473,Via Principal
H_43,L_14,734,Via Principal
H_30,L_15,210,Via Principal
A_59,L_16,251,Via Principal
J_62,L_17,1734,Via Principal
F_1,L_18,701,Via Principal
H_88,L_19,791,Via Principal
F_8,L_20,1617,Via Principal
B_66,L_21,741,Via Principal
C_11,L_22,1015,Via Principal
F_26,L_23,602,Via Principal
B_32,L_24,737,Via Principal
G_53,L_25,1285,Via Principal
K_52,L_26,219,Via Principal
G_31,L_27,1311,Via Principal
J_79,L_28,912,Via Principal
K_81,L_29,257,Via Principal
H_11,L_30,223,Via Principal
K_81,L_31,1094,Via Principal
E_15,L_32,718,Via Principal
I_35,L_33,1010,Via Principal
H_65,L_34,974,Via Principal
B_28,L_35,242,Via Principal
A_37,L_36,828,Via Principal
B_13,L_37,631,Via Principal
F_55,L_38,471,Via Principal
L_33,L_39,859,Via Principal
J_49,L_40,558,Via Principal
I_100,L_41,318,Via Principal
C_70,L_42,853,Via Principal
D_27,L_43,765,Via Principal
D_86,L_44,1241,Via Principal
A_2,L_45,807,Via Principal
K_16,L_46,325,Via Principal
A_5,L_47,536,Via Principal
L_17,L_48,1029,Via Principal
E_30,L_49,1275,Via Principal
H_73,L_50,749,Via Principal
E_10,L_51,963,Via Principal
C_38,L_52,1006,Via Principal
F_9,L_53,502,Via Principal
F_73,L_54,534,Via Principal
D_72,L_55,766,Via Principal
E_82,L_56,668,Via Principal
I_76,L_57,651,Via Principal
I_51,L_58,396,Via Principal
I_42,L_59,459,Via Principal
G_25,L_60,663,Via Principal
F_45,L_61,964,Via Principal
G_71,L_62,164,Via Principal
K_54,L_63,571,Via Principal
I_58,L_64,853,Via Principal
I_63,L_65,590,Via Principal
F_8,L_66,670,Via Principal
B_53,L_67,1014,Via Principal
G_100,L_68,932,Via Principal
K_85,L_69,327,Via Principal
J_96,L_70,255,Via Principal
C_89,L_71,937,Via Principal
F_70,L_72,496,Via Principal
F_92,L_73,1626,Via Principal
L_39,L_74,606,Via Principal
F_91,L_75,1082,Via Principal
A_14,L_76,1071,Via Principal
L_29,L_77,211,Via Principal
C_7,L_78,756,Via Principal
B_92,L_79,1102,Via Principal
J_82,L_80,1399,Via Principal
A_54,L_81,756,Via Principal
E_98,L_82,554,Via Principal
G_28,L_83,845,Via Principal
G_97,L_84,886,Via Principal
A_27,L_85,597,Via Principal
F_33,L_86,682,Via Principal
E_73,L_87,687,Via Principal
J_36,L_88,760,Via Principal
J_65,L_89,946,Via Principal
J_16,L_90,1242,Via Principal
K_50,L_91,843,Via Principal
F_29,L_92,739,Via Principal
B_11,L_93,283,Via Principal
C_23,L_94,349,Via Principal
H_35,L_95,822,Via Principal
L_11,L_96,500,Via Principal
F_40,L_97,557,Via Principal
A_76,L_98,755,Via Principal
D_80,L_99,1145,Via Principal
D_10,L_100,722,Via Principal
J_67,M_1,1402,Via Principal
D_49,M_2,373,Via Principal
G_97,M_3,689,Via Principal
D_2,M_4,1321,Via Principal
H_1,M_5,908,Via Principal
G_3,M_6,390,Via Principal
C_38,M_7,901,Via Principal
B_98,M_8,1294,Via Principal
B_83,M_9,709,Via Principal
K_87,M_10,856,Via Principal
J_98,M_11,560,Via Principal
C_32,M_12,792,Via Principal
B_64,M_13,1677,Via Principal
J_26,M_14,296,Via Principal
L_9,M_15,206,Via Principal
G_79,M_16,1716,Via Principal
J_20,M_17,875,Via Principal
L_94,M_18,308,Via Principal
I_16,M_19,749,Via Principal
K_97,M_20,255,Via Principal
F_14,M_21,259,Via Principal
H_96,M_22,1193,Via Principal
M_22,M_23,1549,Via Principal
H_18,M_24,1049,Via Principal
H_49,M_25,799,Via Principal
B_3,M_26,618,Via Principal
K_56,M_27,860,Via Principal
I_76,M_28,477,Via Principal
I_21,M_29,631,Via Principal
I_62,M_30,512,Via Principal
F_14,M_31,184,Via Principal
H_89,M_32,218,Via Principal
B_15,M_33,1292,Via Principal
E_31,M_34,410,Via Principal
B_24,M_35,753,Via Principal
F_24,M_36,331,Via Principal
J_15,M_37,1429,Via Principal
D_9,M_38,559,Via Principal
C_96,M_39,1293,Via Principal
B_91,M_40,1279,Via Principal
H_27,M_41,826,Via Principal
C_78,M_42,312,Via Principal
C_7,M_43,909,Via Principal
F_31,M_44,765,Via Principal
I_80,M_45,452,Via Principal
K_73,M_46,703,Via Principal
C_13,M_47,967,Via Principal
L_83,M_48,422,Via Principal
E_63,M_49,1146,Via Principal
E_31,M_50,1001,Via Principal
D_22,M_51,562,Via Principal
J_48,M_52,1282,Via Principal
D_96,M_53,594,Via Principal
D_78,M_54,1235,Via Principal
E_44,M_55,810,Via Principal
L_72,M_56,603,Via Principal
J_61,M_57,1419,Via Principal
D_83,M_58,800,Via Principal
D_34,M_59,631,Via Principal
I_79,M_60,534,Via Principal
G_55,M_61,1058,Via Principal
L_11,M_62,65,Via Principal
M_23,M_63,798,Via Principal
C_85,M_64,103,Via Principal
G_80,M_65,835,Via Principal
J_39,M_66,921,Via Principal
B_2,M_67,866,Via Principal
B_1,M_68,862,Via Principal
B_51,M_69,774,Via Principal
I_51,M_70,1158,Via Principal
D_25,M_71,930,Via Principal
K_15,M_72,736,Via Principal
G_68,M_73,247,Via Principal
J_87,M_74,771,Via Principal
I_59,M_75,222,Via Principal
E_43,M_76,679,Via Principal
J_47,M_77,327,Via Principal
A_81,M_78,725,Via Principal
C_20,M_79,607,Via Principal
L_35,M_80,703,Via Principal
M_29,M_81,1026,Via Principal
G_83,M_82,491,Via Principal
L_37,M_83,584,Via Principal
L_32,M_84,614,Via Principal
G_73,M_85,479,Via Principal
I_54,M_86,523,Via Principal
J_32,M_87,1129,Via Principal
D_43,M_88,829,Via Principal
M_88,M_89,1195,Via Principal
J_65,M_90,1150,Via Principal
E_73,M_91,526,Via Principal
I_57,M_92,132,Via Principal
I_17,M_93,786,Via Principal
I_51,M_94,1179,Via Principal
F_18,M_95,1213,Via Principal
A_31,M_96,1120,Via Principal
I_93,M_97,502,Via Principal
C_71,M_98,1082,Via Principal
I_38,M_99,771,Via Principal
E_52,M_100,677,Via Principal
G_95,N_1,114,Via Principal
F_81,N_2,1495,Via Principal
G_11,N_3,311,Via Principal
J_81,N_4,940,Via Principal
H_54,N_5,764,Via Principal
M_69,N_6,677,Via Principal
B_75,N_7,550,Via Principal
G_57,N_8,278,Via Principal
A_39,N_9,184,Via Principal
L_7,N_10,692,Via Principal
L_31,N_11,706,Via Principal
K_99,N_12,214,Via Principal
A_96,N_13,203,Via Principal
L_55,N_14,892,Via Principal
B_17,N_15,1187,Via Principal
K_90,N_16,133,Via Principal
D_76,N_17,1063,Via Principal
I_23,N_18,1048,Via Principal
C_72,N_19,736,Via Principal
B_15,N_20,854,Via Principal
G_42,N_21,269,Via Principal
L_19,N_22,612,Via Principal
B_19,N_23,981,Via Principal
M_62,N_24,324,Via Principal
G_70,N_25,818,Via Principal
B_58,N_26,835,Via Principal
A_1,N_27,690,Via Principal
D_18,N_28,753,Via Principal
B_42,N_29,246,Via Principal
B_4,N_30,1561,Via Principal
M_61,N_31,1014,Via Principal
B_82,N_32,650,Via Principal
F_13,N_33,711,Via Principal
I_49,N_34,940,Via Principal
M_72,N_35,956,Via Principal
H_58,N_36,101,Via Principal
I_70,N_37,611,Via Principal
J_47,N_38,1410,Via Principal
D_24,N_39,512,Via Principal
F_72,N_40,1475,Via Principal
A_91,N_41,918,Via Principal
M_16,N_42,71,Via Principal
C_93,N_43,1187,Via Principal
B_37,N_44,519,Via Principal
H_56,N_45,628,Via Principal
G_81,N_46,327,Via Principal
E_8,N_47,704,Via Principal
L_74,N_48,1041,Via Principal
L_56,N_49,1213,Via Principal
C_15,N_50,483,Via Principal
L_56,N_51,317,Via Principal
M_7,N_52,797,Via Principal
D_64,N_53,1273,Via Principal
A_77,N_54,959,Via Principal
C_64,N_55,142,Via Principal
E_15,N_56,684,Via Principal
A_56,N_57,166,Via Principal
F_18,N_58,958,Via Principal
K_16,N_59,582,Via Principal
J_21,N_60,1118,Via Principal
E_78,N_61,410,Via Principal
G_53,N_62,332,Via Principal
B_77,N_63,947,Via Principal
F_73,N_64,936,Via Principal
G_29,N_65,228,Via Principal
F_10,N_66,1501,Via Principal
G_48,N_67,705,Via Principal
D_94,N_68,541,Via Principal
L_35,N_69,830,Via Principal
E_45,N_70,407,Via Principal
J_74,N_71,520,Via Principal
A_91,N_72,1611,Via Principal
M_77,N_73,628,Via Principal
D_39,N_74,1420,Via Principal
K_52,N_75,188,Via Principal
C_40,N_76,542,Via Principal
D_28,N_77,1116,Via Principal
J_8,N_78,1731,Via Principal
D_99,N_79,942,Via Principal
G_11,N_80,1605,Via Principal
J_76,N_81,1279,Via Principal
H_30,N_82,1335,Via Principal
N_21,N_83,573,Via Principal
A_76,N_84,374,Via Principal
E_87,N_85,639,Via Principal
L_36,N_86,945,Via Principal
C_58,N_87,1381,Via Principal
H_49,N_88,604,Via Principal
C_19,N_89,945,Via Principal
C_54,N_90,595,Via Principal
K_80,N_91,898,Via Principal
I_59,N_92,396,Via Principal
N_85,N_93,1416,Via Principal
C_22,N_94,264,Via Principal
N_46,N_95,654,Via Principal
G_66,N_96,1023,Via Principal
C_99,N_97,492,Via Principal
H_85,N_98,671,Via Principal
K_20,N_99,1084,Via Principal
G_72,N_100,734,Via Principal
B_1,O_1,975,Via Principal
H_85,O_2,363,Via Principal
M_44,O_3,1317,Via Principal
G_79,O_4,387,Via Principal
C_14,O_5,930,Via Principal
D_64,O_6,624,Via Principal
J_87,O_7,601,Via Principal
F_73,O_8,1010,Via Principal
C_56,O_9,852,Via Principal
N_27,O_10,1217,Via Principal
L_63,O_11,320,Via Principal
K_26,O_12,1029,Via Principal
L_37,O_13,517,Via Principal
B_57,O_14,569,Via Principal
A_63,O_15,395,Via Principal
M_15,O_16,1037,Via Principal
H_83,O_17,541,Via Principal
A_9,O_18,1709,Via Principal
E_59,O_19,1280,Via Principal
H_91,O_20,955,Via Principal
C_3,O_21,959,Via Principal
D_24,O_22,929,Via Principal
A_28,O_23,634,Via Principal
D_42,O_24,974,Via Principal
J_35,O_25,877,Via Principal
G_4,O_26,1007,Via Principal
A_86,O_27,845,Via Principal
D_97,O_28,620,Via Principal
I_69,O_29,974,Via Principal
C_6,O_30,873,Via Principal
J_17,O_31,1430,Via Principal
L_67,O_32,793,Via Principal
I_2,O_33,331,Via Principal
F_29,O_34,166,Via Principal
M_44,O_35,1061,Via Principal
H_47,O_36,1390,Via Principal
A_68,O_37,241,Via Principal
F_82,O_38,954,Via Principal
C_78,O_39,640,Via Principal
A_26,O_40,1640,Via Principal
N_91,O_41,922,Via Principal
H_33,O_42,370,Via Principal
E_62,O_43,1367,Via Principal
E_46,O_44,683,Via Principal
M_12,O_45,579,Via Principal
K_9,O_46,530,Via Principal
K_20,O_47,1577,Via Principal
D_72,O_48,528,Via Principal
C_34,O_49,141,Via Principal
C_92,O_50,1290,Via Principal
A_25,O_51,1104,Via Principal
L_98,O_52,744,Via Principal
G_96,O_53,1271,Via Principal
E_4,O_54,521,Via Principal
N_8,O_55,987,Via Principal
J_1,O_56,990,Via Principal
E_91,O_57,541,Via Principal
F_15,O_58,642,Via Principal
F_57,O_59,126,Via Principal
I_83,O_60,526,Via Principal
C_12,O_61,1606,Via Principal
E_55,O_62,1373,Via Principal
O_60,O_63,1040,Via Principal
J_44,O_64,148,Via Principal
L_39,O_65,1121,Via Principal
I_59,O_66,1114,Via Principal
O_8,O_67,1441,Via Principal
H_91,O_68,1537,Via Principal
K_99,O_69,729,Via Principal
F_27,O_70,844,Via Principal
D_99,O_71,821,Via Principal
G_31,O_72,758,Via Principal
F_29,O_73,842,Via Principal
K_98,O_74,299,Via Principal
K_8,O_75,463,Via Principal
D_42,O_76,967,Via Principal
J_71,O_77,888,Via Principal
M_60,O_78,353,Via Principal
E_89,O_79,1002,Via Principal
G_31,O_80,1312,Via Principal
J_11,O_81,1593,Via Principal
O_42,O_82,455,Via Principal
L_82,O_83,378,Via Principal
C_47,O_84,538,Via Principal
O_3,O_85,1164,Via Principal
M_73,O_86,668,Via Principal
D_89,O_87,71,Via Principal
I_36,O_88,1049,Via Principal
D_91,O_89,1295,Via Principal
M_29,O_90,1167,Via Principal
H_18,O_91,440,Via Principal
D_92,O_92,683,Via Principal
E_40,O_93,517,Via Principal
J_15,O_94,852,Via Principal
L_59,O_95,844,Via Principal
J_19,O_96,474,Via Principal
C_70,O_97,548,Via Principal
I_88,O_98,667,Via Principal
B_29,O_99,625,Via Principal
F_60,O_100,721,Via Principal
H_19,P_1,574,Via Principal
J_55,P_2,931,Via Principal
E_65,P_3,755,Via Principal
I_24,P_4,691,Via Principal
C_16,P_5,770,Via Principal
K_42,P_6,82,Via Principal
A_23,P_7,1291,Via Principal
I_74,P_8,1251,Via Principal
G_6,P_9,1308,Via Principal
N_99,P_10,289,Via Principal
G_1,P_11,263,Via Principal
G_38,P_12,420,Via Principal
C_55,P_13,446,Via Principal
C_88,P_14,258,Via Principal
L_74,P_15,481,Via Principal
P_3,P_16,516,Via Principal
G_83,P_17,368,Via Principal
O_36,P_18,1440,Via Principal
D_89,P_19,1147,Via Principal
N_14,P_20,1207,Via Principal
J_94,P_21,1220,Via Principal
I_52,P_22,447,Via Principal
M_23,P_23,672,Via Principal
J_3,P_24,1128,Via Principal
M_46,P_25,116,Via Principal
I_98,P_26,1278,Via Principal
J_4,P_27,88,Via Principal
A_88,P_28,694,Via Principal
M_21,P_29,1032,Via Principal
O_47,P_30,1623,Via Principal
L_15,P_31,487,Via Principal
J_8,P_32,1469,Via Principal
A_7,P_33,431,Via Principal
D_23,P_34,662,Via Principal
M_13,P_35,985,Via Principal
D_80,P_36,563,Via Principal
A_36,P_37,276,Via Principal
N_41,P_38,265,Via Principal
O_40,P_39,626,Via Principal
G_61,P_40,748,Via Principal
F_3,P_41,1257,Via Principal
J_67,P_42,1007,Via Principal
F_42,P_43,949,Via Principal
G_93,P_44,525,Via Principal
M_15,P_45,753,Via Principal
N_92,P_46,1136,Via Principal
H_72,P_47,917,Via Principal
K_18,P_48,1054,Via Principal
A_36,P_49,1457,Via Principal
J_12,P_50,397,Via Principal
M_63,P_51,798,Via Principal
E_56,P_52,1025,Via Principal
O_85,P_53,1209,Via Principal
M_97,P_54,296,Via Principal
F_32,P_55,181,Via Principal
O_7,P_56,1128,Via Principal
L_57,P_57,795,Via Principal
C_34,P_58,422,Via Principal
L_57,P_59,452,Via Principal
D_54,P_60,1187,Via Principal
H_7,P_61,1353,Via Principal
M_72,P_62,1059,Via Principal
J_47,P_63,737,Via Principal
G_43,P_64,379,Via Principal
B_81,P_65,1184,Via Principal
N_61,P_66,1509,Via Principal
K_53,P_67,1112,Via Principal
K_71,P_68,1493,Via Principal
N_83,P_69,579,Via Principal
N_83,P_70,1431,Via Principal
M_28,P_71,846,Via Principal
K_20,P_72,1380,Via Principal
F_17,P_73,822,Via Principal
C_26,P_74,1095,Via Principal
K_57,P_75,431,Via Principal
N_44,P_76,1077,Via Principal
G_67,P_77,880,Via Principal
A_14,P_78,1059,Via Principal
L_7,P_79,1561,Via Principal
G_80,P_80,1030,Via Principal
K_44,P_81,301,Via Principal
O_81,P_82,748,Via Principal
L_46,P_83,1041,Via Principal
L_30,P_84,324,Via Principal
E_81,P_85,825,Via Principal
P_35,P_86,1076,Via Principal
G_24,P_87,338,Via Principal
H_92,P_88,968,Via Principal
L_56,P_89,478,Via Principal
O_7,P_90,1342,Via Principal
I_94,P_91,686,Via Principal
G_1,P_92,809,Via Principal
O_86,P_93,952,Via Principal
F_88,P_94,1131,Via Principal
G_48,P_95,456,Via Principal
A_62,P_96,923,Via Principal
P_66,P_97,1401,Via Principal
A_66,P_98,1119,Via Principal
N_91,P_99,350,Via Principal
J_30,P_100,458,Via Principal
G_22,Q_1,437,Via Principal
C_94,Q_2,1294,Via Principal
L_45,Q_3,975,Via Principal
I_65,Q_4,705,Via Principal
H_5,Q_5,1435,Via Principal
O_13,Q_6,234,Via Principal
O_51,Q_7,771,Via Principal
H_88,Q_8,1120,Via Principal
C_23,Q_9,996,Via Principal
M_46,Q_10,1181,Via Principal
C_3,Q_11,1280,Via Principal
G_92,Q_12,1051,Via Principal
D_16,Q_13,889,Via Principal
I_8,Q_14,269,Via Principal
A_25,Q_15,928,Via Principal
F_16,Q_16,1090,Via Principal
L_85,Q_17,1342,Via Principal
O_80,Q_18,1359,Via Principal
O_11,Q_19,586,Via Principal
C_47,Q_20,922,Via Principal
E_49,Q_21,569,Via Principal
M_61,Q_22,889,Via Principal
O_25,Q_23,799,Via Principal
A_38,Q_24,668,Via Principal
O_75,Q_25,592,Via Principal
A_14,Q_26,217,Via Principal
K_55,Q_27,477,Via Principal
H_65,Q_28,1101,Via Principal
E_11,Q_29,370,Via Principal
F_72,Q_30,202,Via Principal
M_66,Q_31,275,Via Principal
K_22,Q_32,539,Via Principal
O_55,Q_33,965,Via Principal
G_85,Q_34,717,Via Principal
N_84,Q_35,1001,Via Principal
M_34,Q_36,1281,Via Principal
G_90,Q_37,399,Via Principal
L_21,Q_38,681,Via Principal
H_30,Q_39,40,Via Principal
B_44,Q_40,856,Via Principal
K_82,Q_41,293,Via Principal
K_32,Q_42,900,Via Principal
I_2,Q_43,544,Via Principal
N_40,Q_44,1654,Via Principal
C_89,Q_45,472,Via Principal
O_35,Q_46,975,Via Principal
F_38,Q_47,629,Via Principal
A_7,Q_48,326,Via Principal
K_55,Q_49,1109,Via Principal
E_2,Q_50,1064,Via Principal
K_66,Q_51,1142,Via Principal
H_87,Q_52,802,Via Principal
Q_49,Q_53,621,Via Principal
B_23,Q_54,422,Via Principal
B_100,Q_55,1307,Via Principal
K_100,Q_56,260,Via Principal
K_83,Q_57,673,Via Principal
L_75,Q_58,169,Via Principal
O_9,Q_59,779,Via Principal
O_65,Q_60,446,Via Principal
K_47,Q_61,730,Via Principal
F_4,Q_62,1332,Via Principal
L_28,Q_63,70,Via Principal
G_29,Q_64,649,Via Principal
M_89,Q_65,339,Via Principal
O_49,Q_66,411,Via Principal
N_36,Q_67,1455,Via Principal
G_94,Q_68,834,Via Principal
D_70,Q_69,985,Via Principal
Q_41,Q_70,1001,Via Principal
J_81,Q_71,290,Via Principal
K_48,Q_72,38,Via Principal
M_77,Q_73,711,Via Principal
L_19,Q_74,593,Via Principal
B_78,Q_75,770,Via Principal
F_76,Q_76,429,Via Principal
C_92,Q_77,945,Via Principal
P_27,Q_78,1492,Via Principal
I_34,Q_79,387,Via Principal
G_78,Q_80,534,Via Principal
A_35,Q_81,750,Via Principal
C_13,Q_82,774,Via Principal
E_69,Q_83,857,Via Principal
M_84,Q_84,830,Via Principal
C_84,Q_85,136,Via Principal
B_92,Q_86,518,Via Principal
N_64,Q_87,590,Via Principal
Q_52,Q_88,918,Via Principal
M_78,Q_89,547,Via Principal
E_83,Q_90,1072,Via Principal
P_22,Q_91,738,Via Principal
L_8,Q_92,993,Via Principal
M_41,Q_93,615,Via Principal
Q_65,Q_94,942,Via Principal
H_22,Q_95,305,Via Principal
I_35,Q_96,672,Via Principal
L_7,Q_97,1619,Via Principal
G_54,Q_98,556,Via Principal
L_21,Q_99,1354,Via Principal
M_88,Q_100,150,Via Principal
O_44,R_1,748,Via Principal
D_90,R_2,1115,Via Principal
K_42,R_3,843,Via Principal
H_87,R_4,365,Via Principal
L_6,R_5,1193,Via Principal
P_19,R_6,143,Via Principal
F_79,R_7,698,Via Principal
